subjID	delay_later	amount_later	delay_sooner	amount_sooner	choice
453	8	30	0	25	0
453	110	35	0	34	0
453	44	30	0	27	1
453	5	25	0	19	0
453	81	35	0	31	0
453	160	35	0	34	0
453	130	30	0	29	0
453	43	35	0	13	0
453	16	30	0	15	0
453	22	35	0	26	0
453	99	35	0	10	0
453	145	25	0	23	1
453	37	25	0	13	0
453	47	35	0	34	0
453	58	25	0	13	0
453	12	35	0	12	0
453	41	35	0	30	1
453	159	35	0	25	1
453	136	25	0	22	0
453	3	30	0	23	0
453	1	25	0	20	0
453	9	30	0	22	0
453	126	30	0	20	0
453	7	30	0	14	0
453	11	25	0	12	0
453	45	30	0	28	1
453	48	25	0	17	0
453	111	30	0	27	0
453	30	25	0	21	0
453	15	30	0	26	0
453	76	25	0	21	0
453	158	25	0	20	0
453	98	25	0	18	1
453	35	35	0	11	0
453	119	35	0	16	0
453	25	35	0	10	0
453	112	25	0	24	0
453	2	25	0	19	0
453	106	30	0	18	0
453	113	30	0	28	1
453	4	30	0	15	0
453	170	30	0	29	1
453	87	30	0	29	1
453	152	35	0	33	1
453	6	35	0	14	0
453	61	35	0	33	1
453	109	30	0	11	0
453	180	25	0	24	1
453	14	25	0	16	0
453	168	35	0	17	0
453	173	25	0	24	0
